#--- Do not edit. Generated automatically from fig15i_complete ---
#Time_sec,Time_min,Time_hr,A1: Amp-,631X+261x medium=0,A2: Amp-,631X+261x medium=1/5,A3: Amp-,631X+261x medium=2/5,A4: Amp-,631X+261x medium=3/5,A5: Amp-,631X+261x medium=4/5,A6: Amp-,631X+261x medium=5/5,A7: Amp+,631X+261x medium=0,A8:  Amp+,631X+261x medium=1/5,A9:  Amp+,631X+261x medium=2/5,A10:  Amp+,631X+261x medium=3/5,A11:  Amp+,631X+261x medium=4/5,A12: Amp+,631X+261x medium=5/5,B1: Amp-,631+261x medium=0,B2: Amp-,631+261x medium=1/5,B3: Amp-,631+261x medium=2/5,B4: Amp-,631+261x medium=3/5,B5: Amp-,631+261x medium=4/5,B6: Amp-,631+261x medium=5/5,B7: Amp+,631+261x medium=0,B8:  Amp+,631+261x medium=1/5,B9:  Amp+,631+261x medium=2/5,B10:  Amp+,631+261x medium=3/5,B11:  Amp+,631+261x medium=4/5,B12: Amp+,631+261x medium=5/5,C1: Amp-,631∆G3P+261x medium=0,C2: Amp-,631∆G3P+261x medium=1/5,C3: Amp-,631∆G3P+261x medium=2/5,C4: Amp-,631∆G3P+261x medium=3/5,C5: Amp-,631∆G3P+261x medium=4/5,C6: Amp-,631∆G3P+261x medium=5/5,C7: Amp+,631∆G3P+261x medium=0,C8:  Amp+,631∆G3P+261x medium=1/5,C9:  Amp+,631∆G3P+261x medium=2/5,C10:  Amp+,631∆G3P+261x medium=3/5,C11:  Amp+,631∆G3P+261x medium=4/5,C12: Amp+,631∆G3P+261x medium=5/5,D1: Amp-,631∆G3P+Kanϕ medium=0,D2: Amp-,631∆G3P+Kanϕ medium=1/5,D3: Amp-,631∆G3P+Kanϕ medium=2/5,D4: Amp-,631∆G3P+Kanϕ medium=3/5,D5: Amp-,631∆G3P+Kanϕ medium=4/5,D6: Amp-,631∆G3P+Kanϕ medium=5/5,D7: Amp+,631∆G3P+Kanϕ medium=0,D8:  Amp+,631∆G3P+Kanϕ medium=1/5,D9:  Amp+,631∆G3P+Kanϕ medium=2/5,D10:  Amp+,631∆G3P+Kanϕ medium=3/5,D11:  Amp+,631∆G3P+Kanϕ medium=4/5,D12: Amp+,631∆G3P+Kanϕ medium=5/5,E1: Amp-,631+Kanϕ, unfiltered-50kDa, medium=0,E2: Amp-,631+Kanϕ, unfiltered-50kDa, medium=1/5,E3: Amp-,631+Kanϕ, unfiltered-50kDa, medium=2/5,E4: Amp-,631+Kanϕ, unfiltered-50kDa, medium=3/5,E5: Amp-,631+Kanϕ, unfiltered-50kDa, medium=4/5,E6: Amp-,631+Kanϕ, unfiltered-50kDa, medium=5/5,E7: Amp+,631+Kanϕ, unfiltered-50kDa, medium=0,E8:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=1/5,E9:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=2/5,E10:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=3/5,E11:  Amp+,631+Kanϕ, unfiltered-50kDa, medium=4/5,E12: Amp+,631+Kanϕ, unfiltered-50kDa, medium=5/5,F1: Amp-,631+Kanϕ, filtered-50kDa, medium=0,F2: Amp-,631+Kanϕ, filtered-50kDa, medium=1/5,F3: Amp-,631+Kanϕ, filtered-50kDa, medium=2/5,F4:  Amp-,631+Kanϕ, filtered-50kDa, medium=3/5,F5: Amp-,631+Kanϕ, filtered-50kDa, medium=4/5,F6: Amp-,631+Kanϕ, filtered-50kDa, medium=5/5,F7: Amp+,631+Kanϕ, filtered-50kDa, medium=0,F8:  Amp+,631+Kanϕ, filtered-50kDa, medium=1/5,F9:  Amp+,631+Kanϕ, filtered-50kDa, medium=2/5,F10:  Amp+,631+Kanϕ, filtered-50kDa, medium=3/5,F11:  Amp+,631+Kanϕ, filtered-50kDa, medium=4/5,F12: Amp+,631+Kanϕ, filtered-50kDa, medium=5/5,G1: Amp-,631+phagemid, medium=0,G2: Amp-,631+phagemid,  medium=1/5,G3:Amp-,631+phagemid,  medium=2/5,G4: Amp-,631+phagemid,  medium=3/5,G5:  Amp-,631+phagemid,  medium=4/5,G6: Amp-,631+phagemid,  medium=5/5,G7: Amp+,631+phagemid, medium=0,G8:  Amp+,631+phagemid, medium=1/5,G9:  Amp+,631+phagemid, medium=2/5,G10:  Amp+,631+phagemid,  medium=3/5,G11:  Amp+,631+phagemid,  medium=4/5,G12: Amp+,631+phagemid,  medium=5/5,H1: LB Blank,H2: LB Blank,H3: only LB, no phages,H4: 631X+261x medium, no phages,H5: 631+261X, no phages,H6: 631∆G3P+261X, no phages,H7: 631∆G3P+Kanϕ medium, no phages,H8: 631+Kanϕ, unfiltered-50kDa medium, no phages,H9: 631+Kanϕ, filtered-50kDa, medium, no phages,H10: 631+ phagemid carrying the G3P, no phages,H11: LB/Amp Blank,H12: LB/Amp Blank
Time_sec,Time,Time_hr,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,H1,H2,H3,H4,H5,H6,H7,H8,H9,H10,H11,H12
72860,1214.33333333333,20.238888888888898,228293823,186039042,59112925,40598020,48848754,45920664,144122060,77885787,135030647,151031004,86846176,193415436,247615214,186600781,56448374,31417872,32934569,35167109,63701087,58217402,60015802,41337026,31417872,11229,232087581,180473502,61231098,34714388,57329222,68799408,159661867,74110314,87585939,63389460,7749,11229,228923678,186039042,68150528,29316665,33596184,37712813,157095779,137391444,56741176,63389460,7749,7749,275460168,199198734,165914732,144609628,128083301,105549640,122225268,86109823,70765992,60318397,76846033,11229,296173358,223912097,82479096,57920527,37242928,76157068,128997943,44364212,68474553,77191777,116951339,11229,267136930,237200646,61843666,37948931,39866108,73434766,54996554,154046861,128083301,62768676,11229,7749,4913,7749,363486514,68474553,57034792,89825726,103102663,137866313,76846033,103102663,2720,4913
73760,1229.33333333333,20.488888888888898,230186312,188291666,58813600,41833643,50762561,48578563,150033050,80341367,139774838,155059489,89825726,200366826,250921508,187163464,56156385,32279920,35167109,37242928,66542838,59413066,61231098,45138857,35394636,11229,234636285,180473502,60621811,35852028,59413066,71096669,165388565,77191777,88329116,60621811,7749,11229,233359977,187727092,67504966,29730759,34940359,40598020,162771638,140734534,58217402,64640909,7749,7749,279675991,201538737,167498804,145098107,128083301,105549640,128997943,89825726,74110314,62768676,78933118,11229,298364742,223912097,81406424,60015802,38901238,76846033,133624993,46182860,70107137,81050559,124460511,11229,270587412,239780693,61231098,38185831,41584940,76157068,57034792,160177852,130837985,66542838,11229,7749,4913,7749,364306074,70436148,60621811,95171899,106784910,136444417,78234055,103508314,2720,4913
74645,1244.08333333333,20.7347222222222,230819092,188857185,58217402,43342474,52434348,50211741,155059489,83198448,143635402,158632666,92477767,205670546,252250948,186600781,55574846,33154333,37242928,38901238,69778957,60926045,62768676,47772798,38661984,11229,237200646,181025820,59714025,36776170,61843666,73098246,169623915,80695540,88329116,58217402,7749,11229,236558087,188291666,66862719,30357657,36543964,43342474,166441827,143635402,59413066,65905557,7749,7749,281089319,201538737,168028687,145098107,127172240,104322229,133624993,93243217,76501131,65905557,81763134,11229,299097239,225159156,80341367,62151181,41089902,63389460,137866313,47505811,71096669,82838348,130376629,15353,273365824,239134209,59714025,38423516,43342474,78933118,58515093,165914732,130837985,70107137,11229,7749,4913,7749,362668008,72427714,64640909,97122132,112228830,135501001,79988038,104322229,2720,4913
75545,1259.08333333333,20.9847222222222,235275906,190559421,57624467,44879846,54708626,52715803,161731350,86109823,148542979,162771638,95949403,211051907,256263044,187163464,55285294,33818273,39866108,41584940,72427714,62459518,63389460,49937538,42584496,11229,242376451,181579078,59413066,38661984,64955833,76157068,174459931,83198448,87957101,55865209,7749,11229,241726037,188857185,66542838,31204289,38185831,46445853,170157520,146569008,60621811,66862719,7749,7749,286067742,203303771,168559499,145098107,126718052,104322229,139774838,99093967,79283914,69451610,85011681,11229,302775015,227037036,78933118,64326811,43089022,70436148,141697858,48578563,72427714,83559396,133624993,15353,276160291,238488707,59112925,38661984,45398662,81406424,60318397,169091242,130837985,73772122,11229,7749,4913,7749,363486514,74789212,68799408,100687026,116517605,134561195,81763134,104730493,2720,4913
76445,1274.08333333333,21.2347222222222,237844186,191698982,57034792,46709644,57034792,54996554,166969851,88701986,153037906,165914732,99093967,217122634,259633752,188291666,54996554,34489194,42333421,44107587,76157068,64326811,64640909,52998065,46709644,11229,244987949,182133277,58813600,40353262,66542838,79635554,179922123,86846176,87585939,53565015,7749,11229,244333597,189991062,66223784,32063250,40109291,49391540,174459931,148048117,62151181,67183429,7749,7749,289654081,203894028,169091242,144122060,126718052,104322229,146077796,103508314,82120692,73098246,88701986,11229,306478312,228293823,78234055,67183429,45398662,51039178,147554168,49937538,73772122,83921193,136917479,15353,280382151,239134209,58515093,39141277,47772798,84647335,62459518,173918861,130376629,76846033,11229,11229,4913,11229,363486514,76501131,73098246,103914836,119133286,134092643,83198448,106372279,2720,4913
77345,1289.08333333333,21.4847222222222,240428158,192270184,56741176,48578563,59112925,57624467,173918861,92096330,156585326,170157520,101890933,222668924,262348223,188291666,54708626,35622943,45398662,46974234,79283914,66223784,66223784,54135200,51039178,11229,248274497,182688417,58515093,41833643,68474553,82120692,183801522,89450291,87215631,51316600,7749,11229,250258273,189991062,65588156,32715579,41584940,51873861,179922123,150531569,63389460,66862719,7749,7749,292541387,204485243,170157520,144122060,126264757,104322229,152032622,108444179,85011681,77191777,92477767,11229,307966789,229554507,77538361,69451610,47505811,44879846,152032622,51316600,75129918,83559396,138342087,20122,283216872,239134209,57624467,39623711,49937538,87215631,64640909,178822184,131300239,79635554,11229,7749,2720,7749,364306074,78933118,77538361,105960523,121780890,133624993,84283839,107198415,2720,4913
78245,1304.08333333333,21.7347222222222,243027849,192270184,56448374,50211741,61843666,59714025,180473502,94784441,160694760,173918861,105139630,227037036,265078638,188857185,54135200,37009158,48040586,49391540,83559396,68150528,66862719,56156385,56448374,11229,252250948,182688417,57920527,44107587,72427714,85011681,188291666,92477767,86846176,49664138,7749,11229,254252535,191128727,65271582,33374871,43596718,55574846,183244498,153541925,64326811,66862719,7749,7749,295444932,205077416,170157520,144122060,125812356,103508314,157095779,115221708,87957101,81406424,95560220,11229,310956033,230819092,77538361,71760523,49937538,75471462,157095779,52715803,76846033,83921193,138818765,20122,286067742,240428158,57034792,40109291,52715803,93243217,67504966,179922123,132692393,82838348,11229,7749,4913,7749,364306074,81406424,82479096,108028049,124910234,133624993,85742925,108861186,2720,4913
79145,1319.08333333333,21.9847222222222,246299609,193415436,56448374,52434348,63701087,62151181,186039042,97908270,165388565,177725999,108444179,233359977,269204217,188291666,54135200,38423516,50762561,52998065,87215631,69451610,67827333,57920527,59714025,11229,256263044,183244498,57329222,45659265,74110314,86477573,192842335,95949403,85376877,48309174,7749,11229,258957623,191128727,64640909,34264777,45138857,58515093,187727092,155567182,64955833,67183429,7749,7749,296902802,206264636,170157520,143635402,125360849,103102663,162771638,120453092,90202018,86477573,99093967,11229,311705907,231452848,76157068,74449344,51873861,43089022,161731350,54421508,78234055,83921193,139296349,25536,288934789,241076606,56448374,40598020,55865209,96339449,70107137,182133277,132692393,85742925,11229,7749,4913,7749,366771082,83559396,90202018,111381648,127172240,132227443,86477573,110117467,2720,4913
80045,1334.08333333333,22.2347222222222,252250948,194564485,56156385,54135200,64955833,64640909,191128727,100687026,169091242,181025820,111804799,237844186,273365824,189991062,54135200,40598020,54135200,55285294,90957170,72093701,68799408,58813600,63078657,11229,260310877,184918395,57329222,48309174,76501131,88329116,196295189,99093967,84647335,47239623,7749,11229,266449834,192842335,64640909,35622943,47239623,61536972,191698982,158119449,66223784,66542838,7749,7749,304253268,206264636,170692056,144122060,124460511,102697883,168559499,125812356,94012108,91336032,103508314,11229,316226711,233359977,75813846,76501131,54421508,72093701,165914732,56156385,79283914,83921193,139774838,31595,295444932,242376451,55865209,41584940,59112925,98302637,73434766,185478247,133624993,87957101,11229,7749,4913,7749,367594863,85376877,95560220,113506204,130376629,132227443,87585939,111381648,2720,4913
83321,1388.68333333333,23.1447222222222,256935199,189991062,56156385,57920527,67827333,64955833,196295189,105960523,169091242,183244498,116517605,236558087,276160291,184359487,51594827,43342474,59112925,59714025,97122132,75471462,70436148,62459518,66542838,11229,264394538,179371684,54135200,51316600,79635554,90957170,202126126,103102663,80695540,44364212,7749,11229,268514121,187163464,61843666,37009158,49664138,65588156,196873993,161212593,66862719,63389460,7749,7749,303513631,203303771,165914732,137391444,119572334,98302637,176088751,136444417,98302637,97908270,107612794,11229,313961686,228293823,72427714,78933118,57034792,45398662,171227524,58813600,78583165,81050559,145587496,62296,297633263,233997642,53849703,43342474,61843666,98697869,77538361,187163464,132227443,89450291,11229,7749,4913,7749,362668008,85376877,98302637,116084756,134092643,125812356,86846176,113506204,2720,4913
84221,1403.68333333333,23.3947222222222,265078638,192270184,59112925,59714025,71096669,67183429,200952304,110117467,178273622,191128727,122670535,247615214,281797494,187727092,52153701,44107587,62459518,61843666,101488762,77538361,71760523,64955833,70107137,11229,268514121,182133277,54421508,53281136,80341367,91336032,204485243,105549640,79635554,44107587,7749,11229,273365824,188857185,62768676,38423516,51039178,67183429,199782303,162251031,66862719,62151181,7749,7749,305735609,203894028,168028687,139296349,120012269,98697869,179922123,140734534,101890933,103508314,112653741,11229,315470675,230186312,72093701,80341367,60015802,48578563,175001935,60318397,79988038,79988038,146569008,81530,301300845,236558087,53281136,43851755,66862719,100287461,81050559,189423650,132692393,92477767,11229,7749,2720,7749,368419700,89825726,100687026,118257850,135030647,127627323,88329116,115221708,2720,4913
85121,1418.68333333333,23.6447222222222,269204217,193989485,58217402,62151181,73098246,71428179,203303771,113506204,181579078,193989485,128083301,250258273,284640286,189423650,52153701,46709644,65588156,64326811,104730493,79283914,72427714,66223784,72427714,11229,272669717,183244498,54708626,55285294,81050559,92477767,208052658,108444179,77885787,43342474,7749,11229,277563553,191128727,62768676,40109291,52998065,70107137,203303771,164863326,67183429,60318397,7749,7749,309459362,205670546,170692056,139296349,120012269,99490932,184359487,146077796,105549640,108444179,117821461,11229,319261146,233997642,72427714,82479096,61843666,49391540,178822184,62459518,81406424,78933118,148048117,127784,304993927,240428158,53281136,44364212,72093701,102697883,83559396,191698982,132692393,94784441,11229,7749,4913,7749,368419700,91715752,103508314,120894803,137391444,127172240,90202018,116517605,2720,4913
86021,1433.68333333333,23.8947222222222,274062935,196295189,57329222,64640909,75129918,75129918,207455691,116517605,184918395,198034458,132692393,255591882,288216509,189423650,52434348,48309174,69451610,68474553,108861186,81050559,73098246,67504966,74449344,11229,276861419,183801522,54421508,57624467,82479096,93243217,212258340,110117467,76157068,42836363,7749,11229,283928074,191698982,62768676,41833643,54421508,73772122,207455691,167498804,67183429,58515093,7749,7749,313961686,206859684,170157520,139774838,120453092,99490932,186600781,150531569,107612794,113506204,122225268,11229,323843714,236558087,72762562,83921193,64326811,52153701,182133277,63701087,81406424,76846033,152534806,184442,310956033,242376451,53281136,45398662,75813846,104322229,86477573,192842335,131763392,96339449,11229,7749,4913,7749,370900553,93243217,105960523,122670535,140734534,127172240,90579165,117821461,2720,4913
86921,1448.68333333333,24.1447222222222,278970838,197453749,56741176,66862719,76501131,77885787,210450134,120453092,187727092,200952304,136917479,259633752,291818039,191128727,52434348,49937538,72427714,71096669,112653741,83198448,74110314,69451610,77191777,11229,281797494,186039042,54421508,59714025,82838348,94397844,214682767,113079532,74449344,42333421,7749,11229,289654081,194564485,62768676,42836363,56741176,75813846,210450134,168028687,67183429,56741176,7749,7749,317741870,206859684,170157520,138818765,120453092,99490932,189423650,156075794,111381648,118695125,126718052,7749,328463465,237844186,72427714,86109823,66862719,96339449,185478247,65588156,81763134,75129918,155567182,288993,316226711,243027849,53281136,45920664,78933118,106784910,89075711,195140435,131300239,97514769,11229,7749,2720,7749,371729620,94784441,107612794,124460511,143149653,127627323,91715752,120012269,2720,4913
87821,1463.68333333333,24.3947222222222,282506679,198616119,56448374,70107137,78933118,81763134,215291286,122670535,192842335,205670546,142180881,265763737,295444932,191698982,52434348,52434348,75129918,74789212,116951339,86109823,74449344,70765992,79988038,15353,285353509,186600781,54135200,63078657,83921193,95949403,218962682,116084756,72427714,42083137,7749,11229,292541387,195140435,62768676,44364212,59714025,78234055,214075214,171227524,67183429,54708626,7749,7749,320022329,207455691,170692056,141215742,120894803,99888763,192842335,161731350,113933757,123563741,131763392,11229,331564000,239780693,72762562,88701986,68799408,56448374,191698982,67183429,81406424,72762562,159661867,465062,319261146,243027849,53849703,46974234,81050559,107198415,93243217,197453749,131300239,97514769,11229,7749,4913,7749,374223172,96339449,109697829,127627323,146077796,128083301,93243217,122225268,2720,4913
88721,1478.68333333333,24.6447222222222,285353509,199198734,56448374,71760523,79635554,84283839,217122634,127627323,195717337,207455691,146077796,269204217,299097239,192270184,52434348,53849703,77885787,78933118,121337402,87957101,75129918,72427714,82120692,15353,288934789,187163464,54135200,65271582,84647335,97122132,222048793,118257850,70765992,41584940,7749,11229,296902802,195717337,62459518,46182860,60621811,79283914,217122634,172301259,66542838,52434348,7749,7749,320784543,207455691,170157520,140734534,121337402,99888763,196295189,165914732,117385958,128540174,136444417,11229,332341726,240428158,72427714,90202018,71096669,57034792,194564485,69125094,80695540,70107137,164339014,713477,320022329,243027849,54135200,47772798,82479096,109697829,97122132,199782303,130376629,97514769,11229,7749,4913,7749,375890838,98302637,111804799,129456608,149535445,128540174,94397844,124011680,2720,4913
89621,1493.68333333333,24.8947222222222,288934789,200952304,56448374,73434766,81050559,86846176,218962682,130837985,198616119,211654642,150531569,272669717,301300845,192842335,52715803,56741176,79988038,82120692,124460511,90202018,74789212,74110314,85011681,11229,293265750,187727092,53849703,67827333,86109823,98302637,225159156,120012269,68799408,41337026,7749,11229,300565290,197453749,62459518,48309174,61843666,81050559,220194220,173918861,66223784,50211741,7749,7749,323843714,208052658,171227524,140734534,120894803,99490932,199782303,170157520,119133286,135972258,141215742,11229,333120489,241726037,72427714,92096330,72093701,58515093,198034458,71428179,81050559,67504966,168028687,1128129,324611088,244333597,54135200,48578563,84283839,113079532,101890933,202126126,129916170,96730358,7749,7749,4913,7749,378400293,99490932,114362192,131763392,151531355,127627323,94784441,125360849,2720,4913
90521,1508.68333333333,25.1447222222222,293265750,202126126,56448374,75813846,82838348,90202018,220811442,132692393,203894028,214682767,155567182,279675991,305735609,195140435,52998065,59714025,81763134,85011681,129456608,92860062,75129918,74789212,87215631,15353,296902802,190559421,53849703,69451610,88701986,100287461,228293823,123116693,66862719,41337026,7749,11229,307222039,198034458,63078657,50211741,63389460,82479096,223290025,176088751,65588156,48040586,7749,7749,330787312,208650586,171763925,140254233,120894803,99888763,203894028,175544875,123116693,139296349,145587496,11229,340176116,243027849,72762562,95171899,73772122,60926045,203303771,74110314,80695540,64640909,171227524,1781568,329237044,244987949,54996554,49937538,85742925,116084756,106372279,205077416,128997943,95171899,11229,7749,4913,7749,379238901,102293973,117385958,135030647,155059489,129916170,96339449,127627323,2720,4913
91421,1523.68333333333,25.3947222222222,295444932,202714470,56448374,77538361,83559396,92477767,222048793,135030647,206264636,217122634,160694760,281797494,308712564,195140435,52998065,60926045,84647335,87215631,133158243,95560220,74789212,74449344,89075711,15353,299830755,190559421,53565015,71096669,90202018,100687026,231452848,124910234,64955833,41337026,7749,11229,310207185,199198734,62768676,52715803,63701087,83559396,227664943,176633564,64640909,45920664,7749,7749,332341726,208650586,171763925,140254233,120894803,100287461,208052658,179922123,124910234,143635402,149038755,11229,341755482,243680231,72762562,96339449,74789212,63389460,208052658,75471462,79988038,61843666,174459931,2826902,332341726,246299609,55285294,50762561,87957101,118257850,110117467,205670546,128083301,93243217,11229,7749,4913,7749,382603960,103914836,119133286,135972258,157607153,129916170,97122132,129916170,2720,4913
92321,1538.68333333333,25.6447222222222,299097239,203894028,56448374,78933118,85376877,95560220,223290025,138818765,210450134,220194220,165388565,286782986,310956033,196295189,53281136,63078657,86477573,89450291,137391444,98697869,74789212,74110314,90202018,15353,302775015,191698982,53565015,72427714,90957170,101488762,234636285,125812356,63389460,41584940,11229,11229,312456807,199782303,63078657,54135200,64955833,85376877,230819092,177725999,63701087,44107587,7749,7749,334681130,209249474,172301259,140734534,120453092,99888763,210450134,183801522,126264757,148048117,153037906,11229,343339019,245643286,72762562,97908270,76501131,65905557,212863001,77885787,79283914,59112925,176633564,4344779,334681130,246956918,55574846,52153701,89825726,121337402,113933757,207455691,126718052,90579165,11229,11229,4913,7749,385138925,105960523,121780890,139296349,160694760,129916170,98302637,132227443,2720,4913
93221,1553.68333333333,25.8947222222222,302037420,205670546,56741176,79988038,85742925,97908270,225784143,140734534,211654642,222048793,169091242,287499241,314715667,197453749,53281136,64640909,88329116,91336032,140254233,101087460,74449344,73098246,90579165,15353,306478312,192270184,53565015,74110314,91715752,102697883,236558087,126264757,61536972,41584940,7749,11229,315470675,200366826,63389460,56741176,64955833,87215631,232087581,177725999,62768676,42584496,7749,7749,337814880,209849323,172301259,140254233,120012269,99093967,212258340,187163464,126718052,152534806,156075794,11229,345722151,246299609,72762562,99093967,77885787,67183429,214682767,79635554,78583165,56448374,177179313,5924559,339387996,246956918,55285294,52998065,91715752,124460511,116517605,208052658,125360849,87957101,7749,7749,2720,7749,387683478,108028049,124910234,142180881,162251031,129456608,99093967,133158243,2720,4913
94121,1568.68333333333,26.1447222222222,303513631,205077416,56741176,80695540,87585939,99888763,227664943,143149653,212863001,223290025,172301259,289654081,314715667,197453749,53281136,65905557,88701986,92096330,144122060,103914836,73772122,71760523,89450291,15353,307222039,192270184,53281136,74449344,92477767,103914836,239134209,126718052,59714025,42083137,11229,11229,316226711,200952304,63078657,57624467,65905557,88701986,235275906,178273622,61231098,41584940,7749,7749,337029883,209249474,171763925,140254233,120012269,99888763,212863001,191128727,127627323,157095779,160694760,11229,345722151,246299609,73098246,100687026,79283914,69125094,218962682,81763134,76846033,53849703,179922123,7150651,343339019,247615214,55574846,54135200,94012108,127172240,120012269,207455691,122225268,84647335,11229,7749,4913,7749,389385178,109279069,127172240,144609628,163815629,129456608,100287461,135501001,2720,4913
95021,1583.68333333333,26.3947222222222,307966789,206859684,57329222,81763134,88329116,102697883,229554507,144122060,215900769,225784143,177725999,295444932,318500993,199198734,53281136,67504966,90579165,93627232,146569008,105139630,73098246,70436148,90202018,15353,310956033,192842335,52998065,76501131,92860062,105139630,241726037,127627323,58217402,42584496,7749,11229,320784543,201538737,63078657,59112925,66862719,89825726,237844186,179922123,60015802,40353262,7749,7749,341755482,210450134,171227524,139774838,119572334,100687026,217122634,192842335,128083301,159146805,161731350,11229,348914290,248274497,73434766,101087460,80341367,70107137,221429633,83559396,75471462,51873861,181025820,8069165,348114686,249596026,55865209,55285294,95560220,128997943,121780890,209249474,120012269,81050559,11229,7749,2720,7749,391091149,111804799,128540174,145587496,165914732,129916170,100687026,136917479,2720,4913
95921,1598.68333333333,26.6447222222222,310956033,206859684,57624467,82479096,89450291,105139630,229554507,146077796,218962682,228293823,181579078,298364742,320784543,198616119,53565015,69451610,92860062,95949403,149535445,106372279,72427714,68799408,88701986,15353,313961686,193415436,52998065,77885787,94397844,105549640,243680231,128540174,57034792,43342474,7749,11229,323843714,203303771,63078657,59714025,67504966,90957170,239780693,180473502,58813600,39623711,7749,7749,344926729,211051907,171763925,140254233,120012269,99888763,219577967,192842335,129456608,160694760,163815629,11229,353733901,249596026,73434766,102293973,81050559,71760523,225159156,86109823,74449344,50211741,182688417,8823213,352928012,251585733,56448374,56448374,97514769,131300239,125360849,209249474,117385958,77538361,11229,11229,2720,7749,391945736,114362192,132692393,148542979,169091242,130376629,101488762,138818765,2720,4913
96821,1613.68333333333,26.8947222222222,310207185,207455691,57329222,85011681,90579165,108444179,230186312,148048117,220811442,230819092,186039042,302037420,322312065,199198734,53565015,70436148,93627232,97908270,151531355,107198415,71096669,66542838,86477573,15353,315470675,193989485,52715803,79283914,95171899,106372279,245643286,129456608,55865209,43851755,7749,11229,326148936,203894028,63078657,60926045,68799408,91715752,243027849,181579078,57034792,38661984,7749,7749,346518618,211051907,171227524,139296349,120012269,99490932,223290025,194564485,130376629,163293170,164863326,11229,352123172,249596026,73434766,103102663,82120692,73772122,227037036,87585939,73098246,48578563,183244498,9269736,352123172,250258273,57034792,57920527,99888763,133158243,127627323,209849323,115221708,73772122,7749,7749,2720,7749,392801392,116517605,133624993,149535445,171227524,131300239,102293973,140734534,2720,4913
97721,1628.68333333333,27.1447222222222,313961686,208650586,58217402,85376877,91336032,111381648,230186312,150531569,224535141,233997642,191128727,307222039,325379495,200952304,53849703,71760523,96339449,99490932,154552716,108444179,70107137,64326811,84283839,20122,318500993,195717337,52998065,81406424,97122132,107198415,248274497,130376629,54421508,44621632,7749,11229,329237044,205077416,63389460,61536972,69451610,93243217,244987949,182133277,55865209,37948931,7749,7749,350516636,212258340,172839526,140254233,119572334,100687026,225159156,195140435,130837985,164863326,166969851,11229,357779089,251585733,73772122,104322229,83198448,76157068,231452848,90579165,71428179,47505811,183801522,9383148,357779089,250921508,57329222,59413066,102293973,136444417,131763392,212258340,112653741,70436148,11229,7749,2720,7749,393658117,118695125,136917479,153037906,173918861,131763392,103508314,143149653,2720,4913
98621,1643.68333333333,27.3947222222222,317741870,209849323,58813600,86477573,92860062,112653741,232723290,151031004,225784143,234636285,194564485,307222039,327690920,201538737,54135200,73098246,97908270,101488762,157607153,109279069,68799408,61536972,80695540,20122,321547788,195140435,52998065,82479096,98302637,108028049,250921508,129916170,53565015,45659265,7749,11229,333120489,205077416,64013537,62459518,70436148,94397844,246956918,182133277,54421508,37009158,7749,7749,352928012,211654642,172839526,140254233,119572334,99888763,226410103,195140435,132692393,166969851,168559499,11229,361034158,251585733,74110314,105960523,84283839,105139630,234636285,92860062,69778957,46182860,184918395,9383148,361034158,251585733,57920527,60621811,103914836,137866313,134561195,212863001,109697829,67504966,11229,7749,2720,7749,397957794,120894803,139774838,155567182,175544875,131763392,104730493,145098107,2720,4913
99521,1658.68333333333,27.6447222222222,316983776,211654642,59112925,88329116,94012108,115652790,231452848,153037906,228293823,237200646,199198734,310207185,330011660,202126126,54135200,74110314,98697869,102697883,159661867,110537982,67183429,59112925,77538361,20122,323077373,196295189,52715803,84283839,98697869,108444179,252250948,131763392,52715803,46974234,7749,11229,334681130,206264636,63701087,63389460,71428179,95560220,250258273,183801522,52715803,36543964,7749,7749,354540839,212258340,172301259,139774838,119572334,100287461,230186312,194564485,133158243,169623915,170157520,11229,361034158,252917153,74449344,107612794,85376877,130837985,237200646,94784441,68150528,44879846,185478247,9383148,361850557,251585733,58217402,62151181,106784910,141215742,137391444,213468625,107612794,64640909,11229,7749,4913,7749,400550458,123116693,141697858,156585326,177725999,133624993,105549640,146077796,2720,4913
